Trace,Exp,Core_0_IPC,Core_1_IPC,Core_2_IPC,Core_3_IPC,Filter
MP_mix_66,pythia,0,0,0,0,0
MP_mix_67,nopref,0,0,0,0,0
MP_mix_67,spp,0,0,0,0,0
MP_mix_67,bingo,0,0,0,0,0
MP_mix_67,mlop,0,0,0,0,0
MP_mix_67,pythia,0,0,0,0,0
MP_mix_69,nopref,0,0,0,0,0
MP_mix_69,spp,0,0,0,0,0
MP_mix_69,bingo,0,0,0,0,0
MP_mix_69,mlop,0,0,0,0,0
MP_mix_69,pythia,0,0,0,0,0
MP_mix_70,nopref,0,0,0,0,0
MP_mix_70,spp,0,0,0,0,0
MP_mix_70,bingo,0,0,0,0,0
MP_mix_70,mlop,0,0,0,0,0
MP_mix_70,pythia,0,0,0,0,0
MP_mix_74,nopref,0,0,0,0,0
MP_mix_74,spp,0,0,0,0,0
MP_mix_74,bingo,0,0,0,0,0
MP_mix_74,mlop,0,0,0,0,0
MP_mix_74,pythia,0,0,0,0,0
MP_mix_75,nopref,0,0,0,0,0
MP_mix_75,spp,0,0,0,0,0
MP_mix_75,bingo,0,0,0,0,0
MP_mix_75,mlop,0,0,0,0,0
MP_mix_75,pythia,0,0,0,0,0
MP_mix_76,nopref,0,0,0,0,0
MP_mix_76,spp,0,0,0,0,0
MP_mix_76,bingo,0,0,0,0,0
MP_mix_76,mlop,0,0,0,0,0
MP_mix_76,pythia,0,0,0,0,0
MP_mix_77,nopref,0,0,0,0,0
MP_mix_77,spp,0,0,0,0,0
MP_mix_77,bingo,0,0,0,0,0
MP_mix_77,mlop,0,0,0,0,0
MP_mix_77,pythia,0,0,0,0,0
MP_mix_79,nopref,0,0,0,0,0
MP_mix_79,spp,0,0,0,0,0
MP_mix_79,bingo,0,0,0,0,0
MP_mix_79,mlop,0,0,0,0,0
MP_mix_79,pythia,0,0,0,0,0
MP_mix_82,nopref,0,0,0,0,0
MP_mix_82,spp,0,0,0,0,0
MP_mix_82,bingo,0,0,0,0,0
MP_mix_82,mlop,0,0,0,0,0
MP_mix_82,pythia,0,0,0,0,0
MP_mix_84,nopref,0,0,0,0,0
MP_mix_84,spp,0,0,0,0,0
MP_mix_84,bingo,0,0,0,0,0
MP_mix_84,mlop,0,0,0,0,0
MP_mix_84,pythia,0,0,0,0,0
MP_mix_87,nopref,0,0,0,0,0
MP_mix_87,spp,0,0,0,0,0
MP_mix_87,bingo,0,0,0,0,0
MP_mix_87,mlop,0,0,0,0,0
MP_mix_87,pythia,0,0,0,0,0
MP_mix_89,nopref,0,0,0,0,0
MP_mix_89,spp,0,0,0,0,0
MP_mix_89,bingo,0,0,0,0,0
MP_mix_89,mlop,0,0,0,0,0
MP_mix_89,pythia,0,0,0,0,0
MP_mix_91,nopref,0,0,0,0,0
MP_mix_91,spp,0,0,0,0,0
MP_mix_91,bingo,0,0,0,0,0
MP_mix_91,mlop,0,0,0,0,0
MP_mix_91,pythia,0,0,0,0,0
MP_mix_92,nopref,0,0,0,0,0
MP_mix_92,spp,0,0,0,0,0
MP_mix_92,bingo,0,0,0,0,0
MP_mix_92,mlop,0,0,0,0,0
MP_mix_92,pythia,0,0,0,0,0
MP_mix_93,nopref,0,0,0,0,0
MP_mix_93,spp,0,0,0,0,0
MP_mix_93,bingo,0,0,0,0,0
MP_mix_93,mlop,0,0,0,0,0
MP_mix_93,pythia,0,0,0,0,0
MP_mix_95,nopref,0,0,0,0,0
MP_mix_95,spp,0,0,0,0,0
MP_mix_95,bingo,0,0,0,0,0
MP_mix_95,mlop,0,0,0,0,0
MP_mix_95,pythia,0,0,0,0,0
MP_mix_96,nopref,0,0,0,0,0
MP_mix_96,spp,0,0,0,0,0
MP_mix_96,bingo,0,0,0,0,0
MP_mix_96,mlop,0,0,0,0,0
MP_mix_96,pythia,0,0,0,0,0
MP_mix_97,nopref,0,0,0,0,0
MP_mix_97,spp,0,0,0,0,0
MP_mix_97,bingo,0,0,0,0,0
MP_mix_97,mlop,0,0,0,0,0
MP_mix_97,pythia,0,0,0,0,0
MP_mix_100,nopref,0,0,0,0,0
MP_mix_100,spp,0,0,0,0,0
MP_mix_100,bingo,0,0,0,0,0
MP_mix_100,mlop,0,0,0,0,0
MP_mix_100,pythia,0,0,0,0,0
MP_mix_101,nopref,0,0,0,0,0
MP_mix_101,spp,0,0,0,0,0
MP_mix_101,bingo,0,0,0,0,0
MP_mix_101,mlop,0,0,0,0,0
MP_mix_101,pythia,0,0,0,0,0
MP_mix_102,nopref,0,0,0,0,0
MP_mix_102,spp,0,0,0,0,0
MP_mix_102,bingo,0,0,0,0,0
MP_mix_102,mlop,0,0,0,0,0
MP_mix_102,pythia,0,0,0,0,0
MP_mix_103,nopref,0,0,0,0,0
MP_mix_103,spp,0,0,0,0,0
MP_mix_103,bingo,0,0,0,0,0
MP_mix_103,mlop,0,0,0,0,0
MP_mix_103,pythia,0,0,0,0,0
MP_mix_104,nopref,0,0,0,0,0
MP_mix_104,spp,0,0,0,0,0
MP_mix_104,bingo,0,0,0,0,0
MP_mix_104,mlop,0,0,0,0,0
MP_mix_104,pythia,0,0,0,0,0
MP_mix_106,nopref,0,0,0,0,0
MP_mix_106,spp,0,0,0,0,0
MP_mix_106,bingo,0,0,0,0,0
MP_mix_106,mlop,0,0,0,0,0
MP_mix_106,pythia,0,0,0,0,0
MP_mix_107,nopref,0,0,0,0,0
MP_mix_107,spp,0,0,0,0,0
MP_mix_107,bingo,0,0,0,0,0
MP_mix_107,mlop,0,0,0,0,0
MP_mix_107,pythia,0,0,0,0,0
MP_mix_110,nopref,0,0,0,0,0
MP_mix_110,spp,0,0,0,0,0
MP_mix_110,bingo,0,0,0,0,0
MP_mix_110,mlop,0,0,0,0,0
MP_mix_110,pythia,0,0,0,0,0
MP_mix_111,nopref,0,0,0,0,0
MP_mix_111,spp,0,0,0,0,0
MP_mix_111,bingo,0,0,0,0,0
MP_mix_111,mlop,0,0,0,0,0
MP_mix_111,pythia,0,0,0,0,0
MP_mix_116,nopref,0,0,0,0,0
MP_mix_116,spp,0,0,0,0,0
MP_mix_116,bingo,0,0,0,0,0
MP_mix_116,mlop,0,0,0,0,0
MP_mix_116,pythia,0,0,0,0,0
MP_mix_117,nopref,0,0,0,0,0
MP_mix_117,spp,0,0,0,0,0
MP_mix_117,bingo,0,0,0,0,0
MP_mix_117,mlop,0,0,0,0,0
MP_mix_117,pythia,0,0,0,0,0
MP_mix_121,nopref,0,0,0,0,0
MP_mix_121,spp,0,0,0,0,0
MP_mix_121,bingo,0,0,0,0,0
MP_mix_121,mlop,0,0,0,0,0
MP_mix_121,pythia,0,0,0,0,0
MP_mix_123,nopref,0,0,0,0,0
MP_mix_123,spp,0,0,0,0,0
MP_mix_123,bingo,0,0,0,0,0
MP_mix_123,mlop,0,0,0,0,0
MP_mix_123,pythia,0,0,0,0,0
MP_mix_124,nopref,0,0,0,0,0
MP_mix_124,spp,0,0,0,0,0
MP_mix_124,bingo,0,0,0,0,0
MP_mix_124,mlop,0,0,0,0,0
MP_mix_124,pythia,0,0,0,0,0
MP_mix_126,nopref,0,0,0,0,0
MP_mix_126,spp,0,0,0,0,0
MP_mix_126,bingo,0,0,0,0,0
MP_mix_126,mlop,0,0,0,0,0
MP_mix_126,pythia,0,0,0,0,0
MP_mix_127,nopref,0,0,0,0,0
MP_mix_127,spp,0,0,0,0,0
MP_mix_127,bingo,0,0,0,0,0
MP_mix_127,mlop,0,0,0,0,0
MP_mix_127,pythia,0,0,0,0,0
MP_mix_128,nopref,0,0,0,0,0
MP_mix_128,spp,0,0,0,0,0
MP_mix_128,bingo,0,0,0,0,0
MP_mix_128,mlop,0,0,0,0,0
MP_mix_128,pythia,0,0,0,0,0
MP_mix_134,nopref,0,0,0,0,0
MP_mix_134,spp,0,0,0,0,0
MP_mix_134,bingo,0,0,0,0,0
MP_mix_134,mlop,0,0,0,0,0
MP_mix_134,pythia,0,0,0,0,0
MP_mix_136,nopref,0,0,0,0,0
MP_mix_136,spp,0,0,0,0,0
MP_mix_136,bingo,0,0,0,0,0
MP_mix_136,mlop,0,0,0,0,0
MP_mix_136,pythia,0,0,0,0,0
MP_mix_137,nopref,0,0,0,0,0
MP_mix_137,spp,0,0,0,0,0
MP_mix_137,bingo,0,0,0,0,0
MP_mix_137,mlop,0,0,0,0,0
MP_mix_137,pythia,0,0,0,0,0
MP_mix_138,nopref,0,0,0,0,0
MP_mix_138,spp,0,0,0,0,0
MP_mix_138,bingo,0,0,0,0,0
MP_mix_138,mlop,0,0,0,0,0
MP_mix_138,pythia,0,0,0,0,0
MP_mix_139,nopref,0,0,0,0,0
MP_mix_139,spp,0,0,0,0,0
MP_mix_139,bingo,0,0,0,0,0
MP_mix_139,mlop,0,0,0,0,0
MP_mix_139,pythia,0,0,0,0,0
MP_mix_142,nopref,0,0,0,0,0
MP_mix_142,spp,0,0,0,0,0
MP_mix_142,bingo,0,0,0,0,0
MP_mix_142,mlop,0,0,0,0,0
MP_mix_142,pythia,0,0,0,0,0
MP_mix_143,nopref,0,0,0,0,0
MP_mix_143,spp,0,0,0,0,0
MP_mix_143,bingo,0,0,0,0,0
MP_mix_143,mlop,0,0,0,0,0
MP_mix_143,pythia,0,0,0,0,0
MP_mix_145,nopref,0,0,0,0,0
MP_mix_145,spp,0,0,0,0,0
MP_mix_145,bingo,0,0,0,0,0
MP_mix_145,mlop,0,0,0,0,0
MP_mix_145,pythia,0,0,0,0,0
MP_mix_147,nopref,0,0,0,0,0
MP_mix_147,spp,0,0,0,0,0
MP_mix_147,bingo,0,0,0,0,0
MP_mix_147,mlop,0,0,0,0,0
MP_mix_147,pythia,0,0,0,0,0
MP_mix_150,nopref,0,0,0,0,0
MP_mix_150,spp,0,0,0,0,0
MP_mix_150,bingo,0,0,0,0,0
MP_mix_150,mlop,0,0,0,0,0
MP_mix_150,pythia,0,0,0,0,0
MP_mix_151,nopref,0,0,0,0,0
MP_mix_151,spp,0,0,0,0,0
MP_mix_151,bingo,0,0,0,0,0
MP_mix_151,mlop,0,0,0,0,0
MP_mix_151,pythia,0,0,0,0,0
MP_mix_152,nopref,0,0,0,0,0
MP_mix_152,spp,0,0,0,0,0
MP_mix_152,bingo,0,0,0,0,0
MP_mix_152,mlop,0,0,0,0,0
MP_mix_152,pythia,0,0,0,0,0
MP_mix_154,nopref,0,0,0,0,0
MP_mix_154,spp,0,0,0,0,0
MP_mix_154,bingo,0,0,0,0,0
MP_mix_154,mlop,0,0,0,0,0
MP_mix_154,pythia,0,0,0,0,0
MP_mix_158,nopref,0,0,0,0,0
MP_mix_158,spp,0,0,0,0,0
MP_mix_158,bingo,0,0,0,0,0
MP_mix_158,mlop,0,0,0,0,0
MP_mix_158,pythia,0,0,0,0,0
MP_mix_160,nopref,0,0,0,0,0
MP_mix_160,spp,0,0,0,0,0
MP_mix_160,bingo,0,0,0,0,0
MP_mix_160,mlop,0,0,0,0,0
MP_mix_160,pythia,0,0,0,0,0
MP_mix_161,nopref,0,0,0,0,0
MP_mix_161,spp,0,0,0,0,0
MP_mix_161,bingo,0,0,0,0,0
MP_mix_161,mlop,0,0,0,0,0
MP_mix_161,pythia,0,0,0,0,0
MP_mix_162,nopref,0,0,0,0,0
MP_mix_162,spp,0,0,0,0,0
MP_mix_162,bingo,0,0,0,0,0
MP_mix_162,mlop,0,0,0,0,0
MP_mix_162,pythia,0,0,0,0,0
MP_mix_164,nopref,0,0,0,0,0
MP_mix_164,spp,0,0,0,0,0
MP_mix_164,bingo,0,0,0,0,0
MP_mix_164,mlop,0,0,0,0,0
MP_mix_164,pythia,0,0,0,0,0
MP_mix_165,nopref,0,0,0,0,0
MP_mix_165,spp,0,0,0,0,0
MP_mix_165,bingo,0,0,0,0,0
MP_mix_165,mlop,0,0,0,0,0
MP_mix_165,pythia,0,0,0,0,0
MP_mix_166,nopref,0,0,0,0,0
MP_mix_166,spp,0,0,0,0,0
MP_mix_166,bingo,0,0,0,0,0
MP_mix_166,mlop,0,0,0,0,0
MP_mix_166,pythia,0,0,0,0,0
MP_mix_167,nopref,0,0,0,0,0
MP_mix_167,spp,0,0,0,0,0
MP_mix_167,bingo,0,0,0,0,0
MP_mix_167,mlop,0,0,0,0,0
MP_mix_167,pythia,0,0,0,0,0
MP_mix_168,nopref,0,0,0,0,0
MP_mix_168,spp,0,0,0,0,0
MP_mix_168,bingo,0,0,0,0,0
MP_mix_168,mlop,0,0,0,0,0
MP_mix_168,pythia,0,0,0,0,0
MP_mix_169,nopref,0,0,0,0,0
MP_mix_169,spp,0,0,0,0,0
MP_mix_169,bingo,0,0,0,0,0
MP_mix_169,mlop,0,0,0,0,0
MP_mix_169,pythia,0,0,0,0,0
MP_mix_170,nopref,0,0,0,0,0
MP_mix_170,spp,0,0,0,0,0
MP_mix_170,bingo,0,0,0,0,0
MP_mix_170,mlop,0,0,0,0,0
MP_mix_170,pythia,0,0,0,0,0
MP_mix_171,nopref,0,0,0,0,0
MP_mix_171,spp,0,0,0,0,0
MP_mix_171,bingo,0,0,0,0,0
MP_mix_171,mlop,0,0,0,0,0
MP_mix_171,pythia,0,0,0,0,0
MP_mix_172,nopref,0,0,0,0,0
MP_mix_172,spp,0,0,0,0,0
MP_mix_172,bingo,0,0,0,0,0
MP_mix_172,mlop,0,0,0,0,0
MP_mix_172,pythia,0,0,0,0,0
MP_mix_175,nopref,0,0,0,0,0
MP_mix_175,spp,0,0,0,0,0
MP_mix_175,bingo,0,0,0,0,0
MP_mix_175,mlop,0,0,0,0,0
MP_mix_175,pythia,0,0,0,0,0
MP_mix_178,nopref,0,0,0,0,0
MP_mix_178,spp,0,0,0,0,0
MP_mix_178,bingo,0,0,0,0,0
MP_mix_178,mlop,0,0,0,0,0
MP_mix_178,pythia,0,0,0,0,0
MP_mix_179,nopref,0,0,0,0,0
MP_mix_179,spp,0,0,0,0,0
MP_mix_179,bingo,0,0,0,0,0
MP_mix_179,mlop,0,0,0,0,0
MP_mix_179,pythia,0,0,0,0,0
MP_mix_181,nopref,0,0,0,0,0
MP_mix_181,spp,0,0,0,0,0
MP_mix_181,bingo,0,0,0,0,0
MP_mix_181,mlop,0,0,0,0,0
MP_mix_181,pythia,0,0,0,0,0
MP_mix_182,nopref,0,0,0,0,0
MP_mix_182,spp,0,0,0,0,0
MP_mix_182,bingo,0,0,0,0,0
MP_mix_182,mlop,0,0,0,0,0
MP_mix_182,pythia,0,0,0,0,0
MP_mix_183,nopref,0,0,0,0,0
MP_mix_183,spp,0,0,0,0,0
MP_mix_183,bingo,0,0,0,0,0
MP_mix_183,mlop,0,0,0,0,0
MP_mix_183,pythia,0,0,0,0,0
MP_mix_188,nopref,0,0,0,0,0
MP_mix_188,spp,0,0,0,0,0
MP_mix_188,bingo,0,0,0,0,0
MP_mix_188,mlop,0,0,0,0,0
MP_mix_188,pythia,0,0,0,0,0
MP_mix_191,nopref,0,0,0,0,0
MP_mix_191,spp,0,0,0,0,0
MP_mix_191,bingo,0,0,0,0,0
MP_mix_191,mlop,0,0,0,0,0
MP_mix_191,pythia,0,0,0,0,0
MP_mix_195,nopref,0,0,0,0,0
MP_mix_195,spp,0,0,0,0,0
MP_mix_195,bingo,0,0,0,0,0
MP_mix_195,mlop,0,0,0,0,0
MP_mix_195,pythia,0,0,0,0,0
MP_mix_197,nopref,0,0,0,0,0
MP_mix_197,spp,0,0,0,0,0
MP_mix_197,bingo,0,0,0,0,0
MP_mix_197,mlop,0,0,0,0,0
MP_mix_197,pythia,0,0,0,0,0
MP_mix_198,nopref,0,0,0,0,0
MP_mix_198,spp,0,0,0,0,0
MP_mix_198,bingo,0,0,0,0,0
MP_mix_198,mlop,0,0,0,0,0
MP_mix_198,pythia,0,0,0,0,0
MP_mix_199,nopref,0,0,0,0,0
MP_mix_199,spp,0,0,0,0,0
MP_mix_199,bingo,0,0,0,0,0
MP_mix_199,mlop,0,0,0,0,0
MP_mix_199,pythia,0,0,0,0,0
MP_mix_200,nopref,0,0,0,0,0
MP_mix_200,spp,0,0,0,0,0
MP_mix_200,bingo,0,0,0,0,0
MP_mix_200,mlop,0,0,0,0,0
MP_mix_200,pythia,0,0,0,0,0
MP_mix_201,nopref,0,0,0,0,0
MP_mix_201,spp,0,0,0,0,0
MP_mix_201,bingo,0,0,0,0,0
MP_mix_201,mlop,0,0,0,0,0
MP_mix_201,pythia,0,0,0,0,0
MP_mix_202,nopref,0,0,0,0,0
MP_mix_202,spp,0,0,0,0,0
MP_mix_202,bingo,0,0,0,0,0
MP_mix_202,mlop,0,0,0,0,0
MP_mix_202,pythia,0,0,0,0,0
MP_mix_205,nopref,0,0,0,0,0
MP_mix_205,spp,0,0,0,0,0
MP_mix_205,bingo,0,0,0,0,0
MP_mix_205,mlop,0,0,0,0,0
MP_mix_205,pythia,0,0,0,0,0
MP_mix_207,nopref,0,0,0,0,0
MP_mix_207,spp,0,0,0,0,0
MP_mix_207,bingo,0,0,0,0,0
MP_mix_207,mlop,0,0,0,0,0
MP_mix_207,pythia,0,0,0,0,0
MP_mix_208,nopref,0,0,0,0,0
MP_mix_208,spp,0,0,0,0,0
MP_mix_208,bingo,0,0,0,0,0
MP_mix_208,mlop,0,0,0,0,0
MP_mix_208,pythia,0,0,0,0,0
MP_mix_211,nopref,0,0,0,0,0
MP_mix_211,spp,0,0,0,0,0
MP_mix_211,bingo,0,0,0,0,0
MP_mix_211,mlop,0,0,0,0,0
MP_mix_211,pythia,0,0,0,0,0
MP_mix_212,nopref,0,0,0,0,0
MP_mix_212,spp,0,0,0,0,0
MP_mix_212,bingo,0,0,0,0,0
MP_mix_212,mlop,0,0,0,0,0
MP_mix_212,pythia,0,0,0,0,0
MP_mix_215,nopref,0,0,0,0,0
MP_mix_215,spp,0,0,0,0,0
MP_mix_215,bingo,0,0,0,0,0
MP_mix_215,mlop,0,0,0,0,0
MP_mix_215,pythia,0,0,0,0,0
MP_mix_220,nopref,0,0,0,0,0
MP_mix_220,spp,0,0,0,0,0
MP_mix_220,bingo,0,0,0,0,0
MP_mix_220,mlop,0,0,0,0,0
MP_mix_220,pythia,0,0,0,0,0
MP_mix_221,nopref,0,0,0,0,0
MP_mix_221,spp,0,0,0,0,0
MP_mix_221,bingo,0,0,0,0,0
MP_mix_221,mlop,0,0,0,0,0
MP_mix_221,pythia,0,0,0,0,0
MP_mix_222,nopref,0,0,0,0,0
MP_mix_222,spp,0,0,0,0,0
MP_mix_222,bingo,0,0,0,0,0
MP_mix_222,mlop,0,0,0,0,0
MP_mix_222,pythia,0,0,0,0,0
MP_mix_223,nopref,0,0,0,0,0
MP_mix_223,spp,0,0,0,0,0
MP_mix_223,bingo,0,0,0,0,0
MP_mix_223,mlop,0,0,0,0,0
MP_mix_223,pythia,0,0,0,0,0
MP_mix_224,nopref,0,0,0,0,0
MP_mix_224,spp,0,0,0,0,0
MP_mix_224,bingo,0,0,0,0,0
MP_mix_224,mlop,0,0,0,0,0
MP_mix_224,pythia,0,0,0,0,0
MP_mix_226,nopref,0,0,0,0,0
MP_mix_226,spp,0,0,0,0,0
MP_mix_226,bingo,0,0,0,0,0
MP_mix_226,mlop,0,0,0,0,0
MP_mix_226,pythia,0,0,0,0,0
MP_mix_227,nopref,0,0,0,0,0
MP_mix_227,spp,0,0,0,0,0
MP_mix_227,bingo,0,0,0,0,0
MP_mix_227,mlop,0,0,0,0,0
MP_mix_227,pythia,0,0,0,0,0
MP_mix_228,nopref,0,0,0,0,0
MP_mix_228,spp,0,0,0,0,0
MP_mix_228,bingo,0,0,0,0,0
MP_mix_228,mlop,0,0,0,0,0
MP_mix_228,pythia,0,0,0,0,0
MP_mix_229,nopref,0,0,0,0,0
MP_mix_229,spp,0,0,0,0,0
MP_mix_229,bingo,0,0,0,0,0
MP_mix_229,mlop,0,0,0,0,0
MP_mix_229,pythia,0,0,0,0,0
MP_mix_230,nopref,0,0,0,0,0
MP_mix_230,spp,0,0,0,0,0
MP_mix_230,bingo,0,0,0,0,0
MP_mix_230,mlop,0,0,0,0,0
MP_mix_230,pythia,0,0,0,0,0
MP_mix_231,nopref,0,0,0,0,0
MP_mix_231,spp,0,0,0,0,0
MP_mix_231,bingo,0,0,0,0,0
MP_mix_231,mlop,0,0,0,0,0
MP_mix_231,pythia,0,0,0,0,0
MP_mix_233,nopref,0,0,0,0,0
MP_mix_233,spp,0,0,0,0,0
MP_mix_233,bingo,0,0,0,0,0
MP_mix_233,mlop,0,0,0,0,0
MP_mix_233,pythia,0,0,0,0,0
MP_mix_235,nopref,0,0,0,0,0
MP_mix_235,spp,0,0,0,0,0
MP_mix_235,bingo,0,0,0,0,0
MP_mix_235,mlop,0,0,0,0,0
MP_mix_235,pythia,0,0,0,0,0
MP_mix_238,nopref,0,0,0,0,0
MP_mix_238,spp,0,0,0,0,0
MP_mix_238,bingo,0,0,0,0,0
MP_mix_238,mlop,0,0,0,0,0
MP_mix_238,pythia,0,0,0,0,0
MP_mix_240,nopref,0,0,0,0,0
MP_mix_240,spp,0,0,0,0,0
MP_mix_240,bingo,0,0,0,0,0
MP_mix_240,mlop,0,0,0,0,0
MP_mix_240,pythia,0,0,0,0,0
MP_mix_241,nopref,0,0,0,0,0
MP_mix_241,spp,0,0,0,0,0
MP_mix_241,bingo,0,0,0,0,0
MP_mix_241,mlop,0,0,0,0,0
MP_mix_241,pythia,0,0,0,0,0
MP_mix_244,nopref,0,0,0,0,0
MP_mix_244,spp,0,0,0,0,0
MP_mix_244,bingo,0,0,0,0,0
MP_mix_244,mlop,0,0,0,0,0
MP_mix_244,pythia,0,0,0,0,0
MP_mix_246,nopref,0,0,0,0,0
MP_mix_246,spp,0,0,0,0,0
MP_mix_246,bingo,0,0,0,0,0
MP_mix_246,mlop,0,0,0,0,0
MP_mix_246,pythia,0,0,0,0,0
MP_mix_247,nopref,0,0,0,0,0
MP_mix_247,spp,0,0,0,0,0
MP_mix_247,bingo,0,0,0,0,0
MP_mix_247,mlop,0,0,0,0,0
MP_mix_247,pythia,0,0,0,0,0
MP_mix_253,nopref,0,0,0,0,0
MP_mix_253,spp,0,0,0,0,0
MP_mix_253,bingo,0,0,0,0,0
MP_mix_253,mlop,0,0,0,0,0
MP_mix_253,pythia,0,0,0,0,0
MP_mix_255,nopref,0,0,0,0,0
MP_mix_255,spp,0,0,0,0,0
MP_mix_255,bingo,0,0,0,0,0
MP_mix_255,mlop,0,0,0,0,0
MP_mix_255,pythia,0,0,0,0,0
MP_mix_258,nopref,0,0,0,0,0
MP_mix_258,spp,0,0,0,0,0
MP_mix_258,bingo,0,0,0,0,0
MP_mix_258,mlop,0,0,0,0,0
MP_mix_258,pythia,0,0,0,0,0
MP_mix_260,nopref,0,0,0,0,0
MP_mix_260,spp,0,0,0,0,0
MP_mix_260,bingo,0,0,0,0,0
MP_mix_260,mlop,0,0,0,0,0
MP_mix_260,pythia,0,0,0,0,0
MP_mix_262,nopref,0,0,0,0,0
MP_mix_262,spp,0,0,0,0,0
MP_mix_262,bingo,0,0,0,0,0
MP_mix_262,mlop,0,0,0,0,0
MP_mix_262,pythia,0,0,0,0,0
MP_mix_263,nopref,0,0,0,0,0
MP_mix_263,spp,0,0,0,0,0
MP_mix_263,bingo,0,0,0,0,0
MP_mix_263,mlop,0,0,0,0,0
MP_mix_263,pythia,0,0,0,0,0
MP_mix_266,nopref,0,0,0,0,0
MP_mix_266,spp,0,0,0,0,0
MP_mix_266,bingo,0,0,0,0,0
MP_mix_266,mlop,0,0,0,0,0
MP_mix_266,pythia,0,0,0,0,0
MP_mix_273,nopref,0,0,0,0,0
MP_mix_273,spp,0,0,0,0,0
MP_mix_273,bingo,0,0,0,0,0
MP_mix_273,mlop,0,0,0,0,0
MP_mix_273,pythia,0,0,0,0,0
MP_mix_274,nopref,0,0,0,0,0
MP_mix_274,spp,0,0,0,0,0
MP_mix_274,bingo,0,0,0,0,0
MP_mix_274,mlop,0,0,0,0,0
MP_mix_274,pythia,0,0,0,0,0
MP_mix_275,nopref,0,0,0,0,0
MP_mix_275,spp,0,0,0,0,0
MP_mix_275,bingo,0,0,0,0,0
MP_mix_275,mlop,0,0,0,0,0
MP_mix_275,pythia,0,0,0,0,0
MP_mix_277,nopref,0,0,0,0,0
MP_mix_277,spp,0,0,0,0,0
MP_mix_277,bingo,0,0,0,0,0
MP_mix_277,mlop,0,0,0,0,0
MP_mix_277,pythia,0,0,0,0,0
MP_mix_278,nopref,0,0,0,0,0
MP_mix_278,spp,0,0,0,0,0
MP_mix_278,bingo,0,0,0,0,0
MP_mix_278,mlop,0,0,0,0,0
MP_mix_278,pythia,0,0,0,0,0
